STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TRANSPORT_MODE,Transport mode,VEHICLE_TYPE,Vehicle type,INFRASTRUCTURE_TYPE,Infrastructure type,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,TOT_INL,Inland,_T,Total,_T,Total,2021,,683206,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,PRT,Portugal,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,ROAD,Road,_T,Total,_T,Total,2020,,24207,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,PRT,Portugal,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,ROAD,Road,_T,Total,_T,Total,2021,,32083,,P,Provisional value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,LUX,Luxembourg,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,RAIL,Rail,_T,Total,_T,Total,2022,,167,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,LUX,Luxembourg,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,RAIL,Rail,_T,Total,_T,Total,2021,,176,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,LUX,Luxembourg,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,RAIL,Rail,_T,Total,_T,Total,2020,,162,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,MKD,North Macedonia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,RAIL,Rail,_T,Total,_T,Total,2019,,350,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,MKD,North Macedonia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,RAIL,Rail,_T,Total,_T,Total,2022,,286,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,MKD,North Macedonia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,RAIL,Rail,_T,Total,_T,Total,2021,,381,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,CZE,Czechia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,PIPE,Pipeline,_T,Total,_T,Total,2021,,1892,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,CZE,Czechia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,PIPE,Pipeline,_T,Total,_T,Total,2020,,1674,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,CZE,Czechia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,PIPE,Pipeline,_T,Total,_T,Total,2019,,2050,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,SRB,Serbia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,RAIL,Rail,_T,Total,_T,Total,2019,,2865,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,SRB,Serbia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,RAIL,Rail,_T,Total,_T,Total,2022,,2800,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,SRB,Serbia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,RAIL,Rail,_T,Total,_T,Total,2021,,2925,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,FIN,Finland,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,HIRING,For hire and reward,_T,Total,_T,Total,2022,,28934,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,FIN,Finland,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,HIRING,For hire and reward,_T,Total,_T,Total,2021,,28330,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,FIN,Finland,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,HIRING,For hire and reward,_T,Total,_T,Total,2020,,28460,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,MEX,Mexico,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,TOT_INL,Inland,_T,Total,_T,Total,2019,,347733,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,MEX,Mexico,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,TOT_INL,Inland,_T,Total,_T,Total,2021,,342787,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,LTU,Lithuania,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,RAIL,Rail,_T,Total,_T,Total,2019,,16181,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,LTU,Lithuania,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,RAIL,Rail,_T,Total,_T,Total,2022,,7375,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,LTU,Lithuania,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,RAIL,Rail,_T,Total,_T,Total,2021,,14566,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,ARM,Armenia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,TOT_INL,Inland,_T,Total,_T,Total,2019,,4774,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,ARM,Armenia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,TOT_INL,Inland,_T,Total,_T,Total,2022,,5336,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,ARM,Armenia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,TOT_INL,Inland,_T,Total,_T,Total,2021,,5085,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,CHE,Switzerland,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2019,,,,M,Missing value; data cannot exist,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,CHE,Switzerland,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2022,,,,M,Missing value; data cannot exist,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,CHE,Switzerland,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2021,,,,M,Missing value; data cannot exist,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,BLR,Belarus,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,IWW,Waterways,_T,Total,_T,Total,2019,,33,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,POL,Poland,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,ROAD,Road,_T,Total,_T,Total,2019,,395311,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,POL,Poland,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,ROAD,Road,_T,Total,_T,Total,2022,,406902,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,POL,Poland,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,ROAD,Road,_T,Total,_T,Total,2021,,410224,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,SVN,Slovenia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,IWW,Waterways,_T,Total,_T,Total,2019,,,,M,Missing value; data cannot exist,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,SVN,Slovenia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,IWW,Waterways,_T,Total,_T,Total,2022,,,,M,Missing value; data cannot exist,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,SVN,Slovenia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,IWW,Waterways,_T,Total,_T,Total,2021,,,,M,Missing value; data cannot exist,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,TUR,Türkiye,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2019,,17612,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,TUR,Türkiye,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2022,,22119,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,TUR,Türkiye,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2021,,20973,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,SWE,Sweden,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,HIRING,For hire and reward,_T,Total,_T,Total,2019,,39160,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,SWE,Sweden,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,HIRING,For hire and reward,_T,Total,_T,Total,2022,,44909,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,SWE,Sweden,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,HIRING,For hire and reward,_T,Total,_T,Total,2021,,44609,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,CZE,Czechia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,IWW,Waterways,_T,Total,_T,Total,2019,,32,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,CZE,Czechia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,IWW,Waterways,_T,Total,_T,Total,2022,,20,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,CZE,Czechia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,IWW,Waterways,_T,Total,_T,Total,2021,,22,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,UKR,Ukraine,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,ROAD,Road,_T,Total,_T,Total,2019,,64953,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,UKR,Ukraine,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,ROAD,Road,_T,Total,_T,Total,2021,,61843,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,ITA,Italy,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2019,,57975,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,ITA,Italy,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2022,,54806,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,ITA,Italy,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2021,,53802,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,GRC,Greece,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,OWN,On own account,_T,Total,_T,Total,2019,,6207,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,GRC,Greece,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,OWN,On own account,_T,Total,_T,Total,2021,,5534,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,CZE,Czechia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,TOT_INL,Inland,_T,Total,_T,Total,2019,,57321,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,CZE,Czechia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,TOT_INL,Inland,_T,Total,_T,Total,2022,,84270,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,CZE,Czechia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,TOT_INL,Inland,_T,Total,_T,Total,2021,,81997,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,AZE,Azerbaijan,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2022,,3438,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,AZE,Azerbaijan,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2021,,3093,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,AZE,Azerbaijan,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2020,,3299,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,JPN,Japan,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,HIRING,For hire and reward,_T,Total,_T,Total,2019,,224012,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,JPN,Japan,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,HIRING,For hire and reward,_T,Total,_T,Total,2021,,196439,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,KOR,Korea,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,ROAD,Road,_T,Total,_T,Total,2019,,139862,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,KOR,Korea,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,ROAD,Road,_T,Total,_T,Total,2021,,139933,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,SVK,Slovak Republic,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,IWW,Waterways,_T,Total,_T,Total,2019,,937,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,SVK,Slovak Republic,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,IWW,Waterways,_T,Total,_T,Total,2022,,680,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,SVK,Slovak Republic,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,IWW,Waterways,_T,Total,_T,Total,2021,,839,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,KOR,Korea,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2019,,27774,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,KOR,Korea,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2021,,29770,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,FRA,France,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,OWN,On own account,_T,Total,_T,Total,2019,,21365,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,FRA,France,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,OWN,On own account,_T,Total,_T,Total,2022,,20625,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,FRA,France,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,OWN,On own account,_T,Total,_T,Total,2021,,20765,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,RAIL,Rail,_T,Total,_T,Total,2019,,443005,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,RAIL,Rail,_T,Total,_T,Total,2022,,460324,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,RAIL,Rail,_T,Total,_T,Total,2021,,453091,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,PIPE,Pipeline,_T,Total,_T,Total,2019,,1368464,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,PIPE,Pipeline,_T,Total,_T,Total,2019,,,,M,Missing value; data cannot exist,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,PIPE,Pipeline,_T,Total,_T,Total,2022,,,,M,Missing value; data cannot exist,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,PIPE,Pipeline,_T,Total,_T,Total,2021,,,,M,Missing value; data cannot exist,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,BIH,Bosnia and Herzegovina,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,PIPE,Pipeline,_T,Total,_T,Total,2019,,,,M,Missing value; data cannot exist,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,TOT_INL,Inland,_T,Total,_T,Total,2019,,4300741,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,FIN,Finland,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2019,,3006,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,FIN,Finland,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2022,,2512,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,FIN,Finland,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2021,,2208,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,MDA,Moldova,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,OWN,On own account,_T,Total,_T,Total,2019,,1090,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,MDA,Moldova,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,OWN,On own account,_T,Total,_T,Total,2022,,1121,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,MDA,Moldova,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,OWN,On own account,_T,Total,_T,Total,2021,,1090,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,MDA,Moldova,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,PIPE,Pipeline,_T,Total,_T,Total,2022,,,,M,Missing value; data cannot exist,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,MDA,Moldova,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,PIPE,Pipeline,_T,Total,_T,Total,2021,,,,M,Missing value; data cannot exist,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,MDA,Moldova,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,PIPE,Pipeline,_T,Total,_T,Total,2020,,,,M,Missing value; data cannot exist,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,LUX,Luxembourg,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,PIPE,Pipeline,_T,Total,_T,Total,2019,,,,M,Missing value; data cannot exist,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,LUX,Luxembourg,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,PIPE,Pipeline,_T,Total,_T,Total,2022,,,,M,Missing value; data cannot exist,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,LUX,Luxembourg,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,PIPE,Pipeline,_T,Total,_T,Total,2021,,,,M,Missing value; data cannot exist,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,BIH,Bosnia and Herzegovina,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,TOT_INL,Inland,_T,Total,_T,Total,2019,,5650,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,BGR,Bulgaria,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,IWW,Waterways,_T,Total,_T,Total,2019,,988,,A,Normal value,6,Millions,1,One
