STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TRANSPORT_MODE,Transport mode,VEHICLE_TYPE,Vehicle type,INFRASTRUCTURE_TYPE,Infrastructure type,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,CAN,Canada,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2021,,37043,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,ESP,Spain,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2021,,198283,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,ESP,Spain,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2022,,187568,,P,Provisional value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,ESP,Spain,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2020,,193783,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,HUN,Hungary,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2022,,7214,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,HUN,Hungary,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2021,,4655,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,HUN,Hungary,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2020,,4302,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,CHL,Chile,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2019,,41590,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,CHL,Chile,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2022,,39392,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,CHL,Chile,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2021,,40483,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,POL,Poland,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2019,,23085,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,POL,Poland,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2022,,22756,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,POL,Poland,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2021,,23115,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,ISL,Iceland,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2021,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,ISL,Iceland,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2020,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,ISL,Iceland,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2019,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,LVA,Latvia,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2019,,848,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,LVA,Latvia,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2022,,1283,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,LVA,Latvia,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2021,,999,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,LUX,Luxembourg,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2019,,1565059,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,LUX,Luxembourg,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2022,,1854917,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,LUX,Luxembourg,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2021,,1974278,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,NOR,Norway,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2021,,6640,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,NOR,Norway,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2020,,7128,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,NOR,Norway,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2019,,6411,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GRC,Greece,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2021,,836,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GRC,Greece,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2020,,736,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GRC,Greece,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2019,,691,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,RUS,Russia,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2020,,56946,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2019,,125257,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2022,,111039,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2021,,120758,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GBR,United Kingdom,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2019,,66765,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GBR,United Kingdom,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2022,,61778,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GBR,United Kingdom,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2021,,63383,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,TUR,Türkiye,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2019,,118768,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,TUR,Türkiye,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2022,,130245,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,TUR,Türkiye,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2021,,131860,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,SVK,Slovak Republic,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2022,,5399,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,SVK,Slovak Republic,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2021,,5318,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,KOR,Korea,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2019,,575074,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,KOR,Korea,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2022,,503354,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,KOR,Korea,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2021,,531709,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,LTU,Lithuania,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2019,,1411,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,LTU,Lithuania,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2022,,1533,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,LTU,Lithuania,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2021,,1874,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,LIE,Liechtenstein,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2019,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,LIE,Liechtenstein,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2022,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,LIE,Liechtenstein,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2021,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,ALB,Albania,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2019,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,ALB,Albania,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2022,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,ALB,Albania,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2021,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,MDA,Moldova,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2019,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,MDA,Moldova,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2022,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,MDA,Moldova,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2021,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,BGR,Bulgaria,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2019,,539,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,BGR,Bulgaria,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2022,,2984,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,BGR,Bulgaria,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2021,,1966,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,CZE,Czechia,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2022,,14851,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,CZE,Czechia,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2021,,15547,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,CZE,Czechia,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2020,,15139,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,SVK,Slovak Republic,A,Annual,CONTAINER,Container transport,T,Tonnes,RAIL,Rail,_T,Total,_T,Total,2019,,5635,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,RUS,Russia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2020,,57665,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,IRL,Ireland,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,RAIL,Rail,_T,Total,_T,Total,2020,,10056,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,KOR,Korea,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,MAR,Maritime,_T,Total,_T,Total,2022,,28822371,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,HUN,Hungary,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,RAIL,Rail,_T,Total,_T,Total,2020,,293051,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,ROU,Romania,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,MAR,Maritime,_T,Total,_T,Total,2019,,664695,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,MKD,North Macedonia,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,MAR,Maritime,_T,Total,_T,Total,2021,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,PRT,Portugal,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,RAIL,Rail,_T,Total,_T,Total,2022,,404588,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,PRT,Portugal,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,MAR,Maritime,_T,Total,_T,Total,2020,,2983698,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,CZE,Czechia,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,MAR,Maritime,_T,Total,_T,Total,2020,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,MLT,Malta,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,RAIL,Rail,_T,Total,_T,Total,2019,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,SVK,Slovak Republic,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,MAR,Maritime,_T,Total,_T,Total,2020,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,JPN,Japan,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,MAR,Maritime,_T,Total,_T,Total,2020,,21668180,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,EST,Estonia,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,RAIL,Rail,_T,Total,_T,Total,2020,,44957,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GRC,Greece,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,RAIL,Rail,_T,Total,_T,Total,2020,,81342,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,CAN,Canada,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,MAR,Maritime,_T,Total,_T,Total,2021,,7144600,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,BGR,Bulgaria,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,MAR,Maritime,_T,Total,_T,Total,2020,,306903,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,NOR,Norway,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,MAR,Maritime,_T,Total,_T,Total,2020,,924585,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,NZL,New Zealand,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,MAR,Maritime,_T,Total,_T,Total,2020,,3048640,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,ALB,Albania,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,MAR,Maritime,_T,Total,_T,Total,2020,,138477,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,KAZ,Kazakhstan,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,MAR,Maritime,_T,Total,_T,Total,2020,,22000,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,CHL,Chile,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,MAR,Maritime,_T,Total,_T,Total,2020,,4194374,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,DEU,Germany,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,RAIL,Rail,_T,Total,_T,Total,2020,,7086209,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,FIN,Finland,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,RAIL,Rail,_T,Total,_T,Total,2022,,35536,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,BLR,Belarus,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,RAIL,Rail,_T,Total,_T,Total,2020,,1002508,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,LTU,Lithuania,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,MAR,Maritime,_T,Total,_T,Total,2022,,1048082,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,SWE,Sweden,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,RAIL,Rail,_T,Total,_T,Total,2019,,418631,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,TUR,Türkiye,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,RAIL,Rail,_T,Total,_T,Total,2020,,1140991,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,LIE,Liechtenstein,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,RAIL,Rail,_T,Total,_T,Total,2022,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,SRB,Serbia,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,MAR,Maritime,_T,Total,_T,Total,2019,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,MEX,Mexico,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,MAR,Maritime,_T,Total,_T,Total,2020,,6463365,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,NLD,Netherlands,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,MAR,Maritime,_T,Total,_T,Total,2022,,14562102,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,LUX,Luxembourg,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,MAR,Maritime,_T,Total,_T,Total,2022,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,MDA,Moldova,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,MAR,Maritime,_T,Total,_T,Total,2020,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,AUT,Austria,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,MAR,Maritime,_T,Total,_T,Total,2022,,,,M,Missing value; data cannot exist,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,CZE,Czechia,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,RAIL,Rail,_T,Total,_T,Total,2019,,1791675,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,CZE,Czechia,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,RAIL,Rail,_T,Total,_T,Total,2022,,1669890,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,CZE,Czechia,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,RAIL,Rail,_T,Total,_T,Total,2021,,1691000,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,LVA,Latvia,A,Annual,CONTAINER,Container transport,TEU,Twenty-foot equivalent units,MAR,Maritime,_T,Total,_T,Total,2022,,472220,,A,Normal value,0,Units,1,One
